6.9,0.41,0.22,4.2,0.03,10,102,0.99,3,0.86,11.6
7.5,0.23,0.32,9.2,0.04,54,191,1,3.04,0.56,9.7
7.5,0.38,0.33,5,0.05,30,131,0.99,3.32,0.44,10.9
7.3,0.42,0.38,6.8,0.05,29,122,0.99,3.19,0.37,12.6
7.3,0.34,0.39,5.2,0.04,45,163,0.99,3.3,0.47,12.4
7.8,0.23,0.28,4.75,0.04,45,166,0.99,2.96,0.4,11.5
9,0.25,0.38,5.9,0.05,52,159,1,2.93,0.35,10.2
6.9,0.2,0.4,7.7,0.03,51,176,0.99,3.22,0.27,11.4
7.4,0.19,0.42,6.4,0.07,39,212,1,3.3,0.33,9.6
8.2,0.2,0.36,8.1,0.04,60,163,1,3.05,0.3,10.3
8,0.59,0.71,17.35,0.04,61,228,1,2.95,0.75,9.3
7.9,0.14,0.45,1.8,0.05,17,114,0.99,3.33,0.49,10.7
6.8,0.24,0.4,1.8,0.05,34,105,0.99,3.13,0.49,12.8
9.7,0.14,0.59,1.5,0.05,23,142,1,2.98,0.62,9.5
9.2,0.15,0.68,1.6,0.05,22,130,0.99,3.02,0.45,10.4
9.4,0.17,0.55,1.6,0.05,14,94,0.99,3.02,0.61,10.3
5.2,0.37,0.08,13.5,0.04,37,142,1,3.46,0.39,9.9
6.3,0.23,0.22,3.75,0.04,37,116,0.99,3.23,0.5,10.7
9.6,0.25,0.54,1.3,0.04,16,160,0.99,2.94,0.43,10.5
9.2,0.32,0.42,1.3,0.05,14,186,0.99,3.08,0.48,9.6
6.4,0.31,0.4,6.2,0.04,46,169,1,3.15,0.46,9.3
8.1,0.2,0.36,9.7,0.04,63,162,1,3.1,0.46,10
7.9,0.26,0.26,2,0.03,40,190,0.99,3.04,0.39,11.2
7,0.15,0.34,1.4,0.04,21,177,0.99,3.32,0.62,10.8
6.4,0.15,0.31,1.1,0.04,25,96,0.99,3.54,0.51,10.3
6.4,0.25,0.53,6.6,0.04,59,234,1,3.03,0.42,8.8
7.6,0.19,0.42,1.5,0.04,6,114,0.99,3.04,0.74,12.8
7.3,0.43,0.37,4.6,0.03,17,114,0.99,3.23,0.43,13.2
5.1,0.31,0.3,0.9,0.04,28,152,0.99,3.54,0.56,10.1
6.2,0.2,0.26,1.7,0.09,40,161,0.99,3.44,0.66,11
6.9,0.16,0.35,1.3,0.04,21,182,0.99,3.25,0.62,10.8
7.7,0.32,0.48,2.3,0.04,28,114,0.99,3.2,0.52,12.8
6.5,0.22,0.72,6.8,0.04,33,168,1,3.12,0.36,9.2
6.8,0.26,0.33,1.5,0.05,44,167,0.99,3.12,0.44,10.5
5.2,0.37,0.33,1.2,0.03,13,81,0.99,3.37,0.38,11.7
8.4,0.19,0.43,2.1,0.05,20,104,0.99,2.85,0.46,9.5
8.3,0.21,0.41,2.2,0.05,24,108,0.99,2.85,0.45,9.5
6.8,0.15,0.32,8.8,0.06,24,110,1,3.4,0.4,8.8
7.9,0.16,0.64,17,0.05,69,210,1,3.15,0.51,9.3
7.8,0.21,0.39,1.8,0.03,62,180,0.99,3.09,0.75,12.6
9,0.24,0.5,1.2,0.05,26,107,0.99,3.21,0.34,12.4
5.7,0.21,0.24,2.3,0.05,60,189,1,3.65,0.72,10.1
7.8,0.29,0.36,7,0.04,38,161,0.99,3.26,0.37,11.2
6.7,0.18,0.3,6.4,0.05,40,251,1,3.29,0.52,10
6.7,0.18,0.3,6.4,0.05,40,251,1,3.29,0.52,10
8.4,0.58,0.27,12.15,0.03,37,116,1,2.99,0.39,10.8
7.2,0.16,0.32,0.8,0.04,50,121,0.99,3.27,0.33,10
7.6,0.54,0.23,2,0.03,13,151,0.99,3.04,0.33,10.4
8.4,0.58,0.27,12.15,0.03,37,116,1,2.99,0.39,10.8
6.6,0.25,0.31,12.4,0.06,52,181,1,3.51,0.47,9.8
7.3,0.23,0.37,1.9,0.04,51,165,0.99,3.26,0.4,12.2
7.3,0.39,0.37,1.1,0.04,36,113,0.99,3.39,0.48,12.7
7,0.46,0.39,6.2,0.04,46,163,0.99,3.21,0.35,12.2
8.2,0.35,0.4,6.3,0.04,35,162,0.99,3.15,0.34,11.9
7.8,0.29,0.36,7,0.04,38,161,0.99,3.26,0.37,11.2
9.2,0.35,0.39,0.9,0.04,15,61,0.99,2.96,0.28,10.4
8,0.57,0.39,3.9,0.03,22,122,0.99,3.29,0.67,12.8
6.5,0.37,0.33,3.9,0.03,40,130,0.99,3.28,0.39,12.7
5.7,0.21,0.24,2.3,0.05,60,189,1,3.65,0.72,10.1
6.7,0.18,0.3,6.4,0.05,40,251,1,3.29,0.52,10
7.8,0.13,0.3,1.8,0.04,43,179,1,3.43,0.41,9
7.6,0.19,0.41,1.1,0.04,38,143,0.99,2.92,0.42,11.4
7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9
6.3,0.29,0.4,6.5,0.04,43,167,1,3.15,0.44,9.3
6.8,0.35,0.32,2.4,0.05,35,103,0.99,3.28,0.46,12
6.5,0.19,0.32,1.4,0.04,31,132,0.99,3.36,0.54,10.8
6.2,0.12,0.26,5.7,0.04,56,158,1,3.52,0.37,10.5
6,0.13,0.28,5.7,0.04,56,189.5,0.99,3.59,0.43,10.6
6.4,0.25,0.33,1.4,0.04,42,115,0.99,3.19,0.48,11.3
6.9,0.32,0.16,1.4,0.05,15,96,0.99,3.22,0.38,9.5
7.6,0.19,0.41,1.1,0.04,38,143,0.99,2.92,0.42,11.4
6.7,0.13,0.28,1.2,0.05,35,140,0.99,3.33,0.33,10.1
7,0.14,0.41,0.9,0.04,22,95,0.99,3.25,0.43,10.9
7.6,0.27,0.24,3.8,0.06,19,115,1,3.15,0.45,8.9
7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9
7.4,0.64,0.47,14.15,0.17,42,185,1,2.9,0.49,9.3
7.6,0.28,0.39,1.9,0.05,23,116,0.99,3.25,0.4,10.4
8.3,0.26,0.41,9.2,0.04,41,162,0.99,3.1,0.38,12
10.7,0.22,0.56,8.2,0.04,37,181,1,2.87,0.68,9.5
10.7,0.22,0.56,8.2,0.04,37,181,1,2.87,0.68,9.5
6.9,0.23,0.34,2.7,0.03,24,121,0.99,3.14,0.38,12.4
6.2,0.3,0.32,1.7,0.03,30,130,0.99,3.28,0.41,11.2
6.9,0.27,0.41,1.7,0.05,6,134,0.99,3.15,0.69,11.4
6.9,0.28,0.41,1.7,0.05,10,136,0.99,3.16,0.71,11.4
6.9,0.28,0.3,1.6,0.05,46,132,0.99,3.35,0.38,11.1
6.9,0.46,0.2,0.9,0.05,5,126,0.99,3.1,0.42,10.4
6.9,0.38,0.32,8.5,0.04,36,152,0.99,3.38,0.35,12
5.7,0.43,0.3,5.7,0.04,24,98,0.99,3.54,0.61,12.3
6.6,0.56,0.16,3.1,0.05,28,92,0.99,3.12,0.35,9.1
7.1,0.36,0.56,1.3,0.05,25,102,0.99,3.24,0.33,10.5
6.8,0.23,0.4,1.6,0.05,5,133,0.99,3.23,0.7,11.4
6.2,0.33,0.29,1.3,0.04,26,138,1,3.77,0.64,9.5
5.6,0.49,0.13,4.5,0.04,17,116,0.99,3.42,0.9,13.7
6.6,0.42,0.33,2.8,0.03,15,85,0.99,3.28,0.51,13.4
7.3,0.18,0.29,1.2,0.04,12,143,0.99,3.2,0.48,11.3
8.1,0.19,0.4,0.9,0.04,73,180,0.99,3.06,0.34,10
5.9,0.19,0.26,7.4,0.03,33,123,1,3.49,0.42,10.1
6.2,0.16,0.47,1.4,0.03,23,81,0.99,3.26,0.42,12.2
6.6,0.42,0.33,2.8,0.03,15,85,0.99,3.28,0.51,13.4
5.7,0.14,0.3,4.6,0.04,19,101,0.99,3.31,0.42,9.3
5.6,0.49,0.13,4.5,0.04,17,116,0.99,3.42,0.9,13.7
6.9,0.19,0.33,1.6,0.04,27,98,0.99,3.09,0.46,12.3
7.3,0.18,0.29,1.2,0.04,12,143,0.99,3.2,0.48,11.3
7.3,0.25,0.36,13.1,0.05,35,200,1,3.04,0.46,8.9
7.3,0.25,0.36,13.1,0.05,35,200,1,3.04,0.46,8.9
7,0.2,0.34,5.7,0.04,32,83,0.99,3.19,0.46,11.5
7.3,0.25,0.36,13.1,0.05,35,200,1,3.04,0.46,8.9
6.3,0.67,0.48,12.6,0.05,57,222,1,3.17,0.52,9.3
7.4,0.4,0.29,5.4,0.04,31,122,0.99,3.3,0.5,11.1
7.1,0.26,0.31,2.2,0.04,29,128,0.99,3.34,0.64,10.9
9,0.31,0.48,6.6,0.04,11,73,0.99,2.9,0.38,11.6
6.3,0.39,0.24,6.9,0.07,9,117,0.99,3.15,0.35,10.2
8.2,0.22,0.36,6.8,0.03,12,90,0.99,3.01,0.38,10.5
7.1,0.19,0.28,3.6,0.03,16,78,0.99,2.91,0.78,11.4
7.3,0.25,0.36,13.1,0.05,35,200,1,3.04,0.46,8.9
7.9,0.2,0.34,1.2,0.04,29,118,0.99,3.14,0.41,10.6
7.1,0.26,0.32,5.9,0.04,39,97,0.99,3.31,0.4,11.6
7,0.2,0.34,5.7,0.04,32,83,0.99,3.19,0.46,11.5
6.9,0.3,0.33,4.1,0.04,26,155,0.99,3.25,0.79,12.3
8.1,0.29,0.49,7.1,0.04,22,124,0.99,3.14,0.41,10.8
5.8,0.17,0.3,1.4,0.04,55,130,0.99,3.29,0.38,11.3
5.9,0.42,0.02,0.8,0.04,22,63,0.99,3.36,0.36,9.3
6.6,0.23,0.26,1.3,0.05,16,128,0.99,3.36,0.6,10
8.6,0.55,0.35,15.55,0.06,35.5,366.5,1,3.04,0.63,11
6.9,0.35,0.74,1,0.04,18,132,0.99,3.13,0.55,10.2
7.6,0.14,0.74,1.6,0.04,27,103,0.99,3.07,0.4,10.8
9.2,0.28,0.49,11.8,0.04,29,137,1,3.1,0.34,10.1
6.2,0.18,0.49,4.5,0.05,17,90,0.99,3.27,0.37,11.6
5.3,0.17,0.24,1.1,0.05,25,105,0.99,3.32,0.47,9.1
9.8,0.25,0.74,10,0.06,36,225,1,3.06,0.43,10
8.1,0.29,0.49,7.1,0.04,22,124,0.99,3.14,0.41,10.8
6.8,0.22,0.49,0.9,0.05,26,128,0.99,3.25,0.35,11.4
7.2,0.22,0.49,1,0.05,34,140,0.99,3.05,0.34,12.7
7.4,0.25,0.49,1.1,0.04,35,156,0.99,3.13,0.55,11.3
8.2,0.18,0.49,1.1,0.03,28,81,0.99,3,0.68,10.4
6.1,0.22,0.49,1.5,0.05,18,87,0.99,3.3,0.46,9.6
7,0.39,0.24,1,0.05,8,119,0.99,3,0.31,10.1
6.1,0.22,0.49,1.5,0.05,18,87,0.99,3.3,0.46,9.6
6.5,0.36,0.49,2.9,0.03,16,94,0.99,3.1,0.49,12.1
7.1,0.29,0.49,1.2,0.03,32,99,0.99,3.07,0.33,12.2
7.4,0.25,0.49,1.1,0.04,35,156,0.99,3.13,0.55,11.3
6.9,0.23,0.24,14.2,0.05,19,94,1,3.17,0.5,9.6
8.5,0.56,0.74,17.85,0.05,51,243,1,2.99,0.7,9.2
8.2,0.18,0.49,1.1,0.03,28,81,0.99,3,0.68,10.4
6.3,0.23,0.49,7.1,0.05,67,210,1,3.23,0.34,9.5
6.1,0.25,0.49,7.6,0.05,67,226,1,3.16,0.47,8.9
7.2,0.26,0.74,13.6,0.05,56,162,1,3.03,0.44,8.8
7.2,0.31,0.24,1.4,0.06,17,117,0.99,3.16,0.35,10.5
8,0.25,0.49,1.2,0.06,27,117,0.99,3.08,0.34,9.4
7,0.18,0.49,5.3,0.04,34,125,0.99,3.24,0.4,12.2
7.8,0.43,0.49,13,0.03,37,158,1,3.14,0.35,11.3
8.3,0.2,0.74,4.45,0.04,33,130,0.99,3.25,0.42,12.2
6.3,0.27,0.49,1.2,0.06,35,92,0.99,3.38,0.42,12.2
7.4,0.16,0.49,1.2,0.06,18,150,0.99,3.23,0.47,11.2
7.4,0.16,0.49,1.2,0.06,18,150,0.99,3.23,0.47,11.2
6.9,0.19,0.49,6.6,0.04,49,172,0.99,3.2,0.27,11.5
7.8,0.43,0.49,13,0.03,37,158,1,3.14,0.35,11.3
7.2,0.4,0.49,1.1,0.05,11,138,0.99,3.01,0.42,9.3
7.8,0.43,0.49,13,0.03,37,158,1,3.14,0.35,11.3
7.6,0.52,0.49,14,0.03,37,156,1,3.14,0.38,11.8
8.3,0.21,0.49,19.8,0.05,50,231,1,2.99,0.54,9.2
6.9,0.34,0.74,11.2,0.07,44,150,1,3,0.81,9.2
6.3,0.27,0.49,1.2,0.06,35,92,0.99,3.38,0.42,12.2
8.3,0.2,0.74,4.45,0.04,33,130,0.99,3.25,0.42,12.2
7.1,0.22,0.74,2.7,0.04,42,144,0.99,3.31,0.41,12.2
7.9,0.11,0.49,4.5,0.05,27,133,0.99,3.24,0.42,10.6
8.5,0.17,0.74,3.6,0.05,29,128,0.99,3.28,0.4,12.4
6.4,0.15,0.49,5.4,0.05,54,164,0.99,3.56,0.44,10.8
7.4,0.16,0.49,1.2,0.06,18,150,0.99,3.23,0.47,11.2
8.3,0.19,0.49,1.2,0.05,11,137,0.99,3.06,0.46,11
8,0.44,0.49,9.1,0.03,46,151,0.99,3.16,0.27,12.7
7,0.2,0.74,0.8,0.04,19,163,0.99,3.46,0.53,10.2
6.9,0.19,0.49,6.6,0.04,49,172,0.99,3.2,0.27,11.5
7.1,0.25,0.49,3,0.03,30,96,0.99,3.13,0.39,12.3
6.5,0.24,0.24,1.6,0.05,15,60,0.99,3.19,0.39,9.8
7.2,0.4,0.49,1.1,0.05,11,138,0.99,3.01,0.42,9.3
7.6,0.52,0.49,14,0.03,37,156,1,3.14,0.38,11.8
7.8,0.43,0.49,13,0.03,37,158,1,3.14,0.35,11.3
7.8,0.21,0.49,1.35,0.05,6,48,0.99,3.15,0.28,11.4
7,0.2,0.49,5.9,0.04,39,128,0.99,3.21,0.48,10.8
6.9,0.25,0.24,3.6,0.06,13,85,0.99,2.99,0.48,9.5
7.2,0.08,0.49,1.3,0.05,18,148,0.99,3.46,0.44,10.2
7.1,0.85,0.49,8.7,0.03,40,184,1,3.22,0.36,10.7
7.6,0.51,0.24,1.2,0.04,10,104,0.99,3.05,0.29,10.8
7.9,0.22,0.24,4.6,0.04,39,159,0.99,2.99,0.28,11.5
7.7,0.16,0.49,2,0.06,20,124,0.99,3.32,0.49,10.7
7.2,0.08,0.49,1.3,0.05,18,148,0.99,3.46,0.44,10.2
6.6,0.25,0.24,1.7,0.05,26,124,0.99,3.37,0.6,10.1
6.7,0.16,0.49,2.4,0.05,57,187,1,3.62,0.81,10.4
6.9,0.25,0.24,3.6,0.06,13,85,0.99,2.99,0.48,9.5
7.5,0.32,0.24,4.6,0.05,8,134,1,3.14,0.5,9.1
7.4,0.28,0.49,1.5,0.03,20,126,0.99,2.98,0.39,10.6
6.2,0.15,0.49,0.9,0.03,17,51,0.99,3.3,0.7,9.4
6.7,0.25,0.74,19.4,0.05,44,169,1,3.51,0.45,9.8
6.5,0.26,0.74,13.3,0.04,68,224,1,3.18,0.54,9.5
7.9,0.16,0.74,17.85,0.04,52,187,1,2.99,0.41,9.3
5.6,0.19,0.49,1.1,0.03,28,117,0.99,3.55,0.45,10.3
7.5,0.2,0.49,1.3,0.03,8,97,0.99,3.06,0.62,11.1
8,0.3,0.49,9.4,0.05,47,188,1,3.14,0.48,10
8,0.34,0.49,9,0.03,39,180,0.99,3.13,0.38,12.3
7.7,0.35,0.49,8.65,0.03,42,186,0.99,3.14,0.38,12.4
7.6,0.29,0.49,9.6,0.03,45,197,0.99,3.13,0.38,12.3
6.7,0.62,0.24,1.1,0.04,6,62,0.99,3.41,0.32,10.4
6.8,0.27,0.49,1.2,0.04,35,126,0.99,3.13,0.48,12.1
7.7,0.27,0.49,1.8,0.04,23,86,0.99,3.16,0.42,12.5
6.7,0.51,0.24,2.1,0.04,14,155,0.99,3.22,0.6,13
7.4,0.19,0.49,9.3,0.03,26,132,0.99,2.99,0.32,11
8.3,0.2,0.49,1.7,0.04,34,169,0.99,3.05,0.37,10.1
6.6,0.3,0.24,1.2,0.03,17,121,0.99,3.13,0.36,9.2
6.8,0.36,0.24,4.6,0.04,24,124,0.99,3.27,0.34,12.6
7,0.17,0.74,12.8,0.05,24,126,0.99,3.26,0.38,12.2
9.2,0.18,0.49,1.5,0.04,39,130,0.99,3.04,0.49,9.8
8.1,0.2,0.49,8.1,0.05,51,205,1,3.1,0.52,11
7.8,0.26,0.74,7.5,0.04,59,160,1,3.22,0.64,10
6.8,0.21,0.49,14.5,0.06,50,170,1,3.55,0.44,9.8
7.9,0.2,0.49,1.6,0.05,15,144,0.99,3.16,0.47,10.5
8,0.18,0.49,1.8,0.06,10,145,0.99,3.23,0.48,10
8.8,0.23,0.74,3.2,0.04,15,126,0.99,3.02,0.51,11.2
7.3,0.22,0.49,9.4,0.03,29,134,0.99,2.99,0.32,11
7.3,0.22,0.49,9.9,0.03,48,161,0.99,3.01,0.28,11.2
7.4,0.19,0.49,9.3,0.03,26,132,0.99,2.99,0.32,11
7.3,0.16,0.49,1.3,0.04,34,136,0.99,3.14,0.77,10.5
8.2,0.22,0.49,9.6,0.04,53,154,1,3.02,0.33,10.6
8.2,0.24,0.49,9.3,0.04,52,163,1,3.02,0.33,10.6
8.4,0.23,0.49,7.8,0.04,22,95,0.99,3.04,0.34,12
8.3,0.2,0.49,1.7,0.04,34,169,0.99,3.05,0.37,10.1
8.3,0.2,0.49,1.7,0.04,38,167,0.99,3.05,0.37,10.1
6.6,0.3,0.24,1.2,0.03,17,121,0.99,3.13,0.36,9.2
6.9,0.21,0.49,1.4,0.04,15,164,0.99,3.25,0.63,11
8,0.25,0.49,9,0.04,31,185,1,3.34,0.49,10
6.6,0.21,0.49,18.15,0.04,41,158,1,3.28,0.39,8.7
7.2,0.27,0.74,12.5,0.04,47,156,1,3.04,0.44,8.7
14.2,0.27,0.49,1.1,0.04,33,156,0.99,3.15,0.54,11.1
7.9,0.28,0.49,7.7,0.05,48,195,1,3.04,0.55,11
7.4,0.27,0.49,1.1,0.04,33,156,0.99,3.15,0.54,11.1
6.6,0.21,0.49,18.15,0.04,41,158,1,3.28,0.39,8.7
7.2,0.27,0.74,12.5,0.04,47,156,1,3.04,0.44,8.7
8.1,0.3,0.49,8.1,0.04,26,174,0.99,3.1,0.3,11.2
7.5,0.23,0.49,7.7,0.05,61,209,0.99,3.14,0.3,11.1
7.3,0.26,0.49,5,0.03,32,107,0.99,3.24,0.54,10.8
7.1,0.18,0.74,15.6,0.04,44,176,1,3.38,0.67,9
8.5,0.15,0.49,1.5,0.03,17,122,0.99,3.03,0.4,10.3
8.9,0.13,0.49,1,0.03,6,24,0.99,2.91,0.32,9.9
8.1,0.28,0.49,1,0.04,32,148,0.99,3.13,0.41,10
6,0.17,0.49,1,0.03,26,106,0.99,3.21,0.42,9.8
7.3,0.26,0.49,5,0.03,32,107,0.99,3.24,0.54,10.8
7.1,0.18,0.74,15.6,0.04,44,176,1,3.38,0.67,9
7.1,0.53,0.24,0.8,0.03,29,86,0.99,3.16,0.32,9.1
7.2,0.16,0.49,1.3,0.04,27,104,0.99,3.23,0.57,10.6
7.3,0.14,0.49,1.1,0.04,28,99,0.99,3.2,0.72,10.6
8.9,0.13,0.49,1,0.03,6,24,0.99,2.91,0.32,9.9
7.9,0.12,0.49,5.2,0.05,33,152,1,3.18,0.47,10.6
6.7,0.29,0.49,4.7,0.03,35,156,0.99,3.13,0.45,9.9
6.7,0.3,0.49,4.8,0.03,36,158,0.99,3.12,0.45,9.9
7.1,0.36,0.24,1.8,0.03,32,102,0.99,3.34,0.59,12.8
8.5,0.15,0.49,1.5,0.03,17,122,0.99,3.03,0.4,10.3
7.9,0.18,0.49,5.2,0.05,36,157,1,3.18,0.48,10.6
6.6,0.19,0.99,1.2,0.12,45,129,0.99,3.09,0.31,8.7
7.3,0.21,0.49,1.8,0.04,44,152,0.99,3.32,0.44,12.6
6.9,0.3,0.49,7.6,0.06,25,156,1,3.43,0.63,11
7.9,0.42,0.49,8.2,0.06,32,164,1,3.29,0.6,11.2
6.9,0.24,0.49,1.3,0.03,35,148,0.99,3.45,0.57,10.7
7.6,0.23,0.49,10,0.04,45,182,1,3.08,0.58,9.6
7.9,0.18,0.49,5.2,0.05,36,157,1,3.18,0.48,10.6
6.2,0.43,0.49,6.4,0.05,12,115,1,3.27,0.57,9
8.8,0.35,0.49,1,0.04,14,56,0.99,2.96,0.33,10.5
7.8,0.3,0.74,1.8,0.03,33,156,0.99,3.29,0.52,12.8
9.1,0.28,0.49,2,0.06,10,112,1,3.15,0.46,10.1
7.1,0.34,0.49,1.5,0.03,26,126,0.99,3.3,0.33,12.2
7.8,0.3,0.74,1.8,0.03,33,156,0.99,3.29,0.52,12.8
9.1,0.28,0.49,2,0.06,10,112,1,3.15,0.46,10.1
8.5,0.19,0.49,3.5,0.04,29,117,0.99,3.14,0.51,10.1
7.6,0.18,0.49,18.05,0.05,36,158,1,3.06,0.41,9.2
7.5,0.19,0.49,1.8,0.06,19,110,0.99,3.33,0.44,9.9
7.4,0.3,0.49,8.2,0.06,49,188,1,3.52,0.58,9.7
6.7,0.3,0.74,5,0.04,35,157,0.99,3.21,0.46,9.9
6.6,0.3,0.74,4.6,0.04,36,159,0.99,3.21,0.45,9.9
7.4,0.3,0.49,8.2,0.06,49,188,1,3.52,0.58,9.7
6.9,0.22,0.49,7,0.06,50,168,1,3.54,0.5,10.3
7.8,0.26,0.49,3.1,0.05,21,116,0.99,3.16,0.35,10.3
8.5,0.17,0.49,8.8,0.05,23,108,0.99,2.88,0.34,10.5
6.8,0.17,0.74,2.4,0.05,61,182,1,3.63,0.76,10.5
6.2,0.27,0.49,1.4,0.05,20,74,0.99,3.32,0.44,9.8
7.1,0.64,0.49,1.8,0.05,17,128,0.99,3.31,0.58,10.6
6.4,0.18,0.74,11.9,0.05,54,168,1,3.58,0.68,10.1
7.6,0.31,0.49,13.4,0.06,50,191,1,3.22,0.53,9
9.8,0.31,0.49,15.4,0.05,13,119,1,3.18,0.45,9.5
9,0.3,0.49,7.2,0.04,32,84,0.99,2.94,0.32,11.5
8.4,0.24,0.49,7.4,0.04,46,108,0.99,3.03,0.33,11.9
6.4,0.18,0.74,11.9,0.05,54,168,1,3.58,0.68,10.1
6.4,0.25,0.74,7.8,0.05,52,209,1,3.21,0.42,9.2
7.3,0.3,0.74,13.5,0.04,46,165,1,3.02,0.4,8.7
9.3,0.31,0.49,1.3,0.04,34,147,0.99,3.11,0.46,9.8
6.4,0.25,0.74,7.8,0.05,52,209,1,3.21,0.42,9.2
7.3,0.3,0.74,13.5,0.04,46,165,1,3.02,0.4,8.7
7,0.27,0.74,1.5,0.04,27,122,0.99,3.35,0.48,11.2
7.9,0.14,0.74,1.2,0.03,30,165,0.99,3.08,0.82,12.3
6.4,0.12,0.49,6.4,0.04,49,161,0.99,3.34,0.44,10.4
6.8,0.21,0.74,1.2,0.05,25,111,0.99,3.13,0.41,10.7
8.6,0.16,0.49,7.3,0.04,9,63,1,3.13,0.59,10.5
7,0.29,0.49,3.8,0.05,37,136,0.99,2.95,0.4,9.4
6.4,0.27,0.49,7.3,0.05,53,206,1,3.24,0.43,9.2
6.6,0.55,0.01,2.7,0.03,56,122,0.99,3.15,0.3,11.9
6.4,0.27,0.49,7.3,0.05,53,206,1,3.24,0.43,9.2
6.3,0.24,0.74,1.4,0.17,24,108,0.99,3.27,0.39,9.9
6.7,0.33,0.49,1.6,0.17,20,94,0.99,3.11,0.5,11.4
7,0.29,0.49,3.8,0.05,37,136,0.99,2.95,0.4,9.4
8.2,0.34,0.49,8,0.05,55,223,1,3.08,0.52,10.7
5.6,0.39,0.24,4.7,0.03,27,77,0.99,3.28,0.36,12.7
5.6,0.41,0.24,1.9,0.03,10,53,0.99,3.32,0.5,13.5
6.7,0.41,0.01,2.8,0.05,39,137,0.99,3.24,0.35,9.5
7.1,0.26,0.49,2.2,0.03,31,113,0.99,3.37,0.42,12.9
7.5,0.32,0.49,1.7,0.03,44,109,0.99,3.07,0.46,12.5
5.8,0.19,0.49,4.9,0.04,44,118,0.99,3.34,0.38,9.5
6.9,0.27,0.49,23.5,0.06,59,235,1,2.98,0.47,8.6
8.1,0.2,0.49,11.8,0.05,46,212,1,3.09,0.46,10
7.5,0.32,0.49,1.7,0.03,44,109,0.99,3.07,0.46,12.5
8.2,0.26,0.49,5.2,0.04,19,100,0.99,3.12,0.34,10.1
7.8,0.26,0.49,3.2,0.03,28,87,0.99,3.03,0.32,11.3
8,0.14,0.49,1.5,0.04,42,120,0.99,3.26,0.4,10.6
8,0.29,0.49,11.7,0.04,40,131,1,3.14,0.34,10.8
7.5,0.19,0.49,1.6,0.05,42,140,0.99,3.4,0.47,10.7
6.9,0.34,0.49,7.3,0.05,61,206,1,3.09,0.4,9
6.2,0.2,0.49,1.6,0.07,17,143,0.99,3.22,0.52,9.2
6.4,0.37,0.49,13.3,0.05,53,243,1,3.14,0.48,8.5
6.2,0.22,0.49,6,0.03,31,128,0.99,3.41,0.36,11.3
7.8,0.26,0.49,3.2,0.03,28,87,0.99,3.03,0.32,11.3
8.9,0.32,0.49,1.6,0.05,17,131,1,3.13,0.34,9.4
6.5,0.44,0.49,7.7,0.05,16,169,1,3.11,0.37,8.7
7,0.14,0.49,5.9,0.05,22,118,1,3.36,0.36,9.4
9,0.17,0.49,1,0.04,46,131,0.99,3.09,0.51,10.5
6.4,0.26,0.49,6.4,0.04,37,161,1,3.38,0.53,9.7
9,0.22,0.49,10.4,0.05,52,195,1,3.31,0.44,10.2
8.9,0.32,0.49,1.6,0.05,17,131,1,3.13,0.34,9.4
8.2,0.2,0.49,3.5,0.06,14,108,0.99,3.19,0.35,11.5
7.8,0.15,0.24,7.7,0.05,21,98,1,2.94,0.31,9.6
6.9,0.25,0.24,1.8,0.05,6,121,0.99,3.23,0.7,11.4
8.2,0.2,0.49,3.5,0.06,14,108,0.99,3.19,0.35,11.5
7.1,0.28,0.49,6.5,0.04,28,111,0.99,3.41,0.58,12.2
7.4,0.19,0.49,6.7,0.04,15,110,0.99,3.2,0.38,11
8.3,0.25,0.49,16.8,0.05,50,228,1,3.03,0.52,9.2
7.5,0.14,0.74,1.6,0.04,21,126,0.99,3.26,0.45,10.2
7.8,0.49,0.49,7,0.04,29,149,1,3.21,0.33,10
8.1,0.12,0.49,1.2,0.04,43,160,0.99,3.13,0.48,9.7
7.6,0.47,0.49,13,0.24,42,220,1,2.96,0.51,9.2
7.9,0.22,0.49,3.8,0.04,26,105,0.99,3.1,0.39,10.5
7.8,0.49,0.49,7,0.04,29,149,1,3.21,0.33,10
6.4,0.22,0.49,7.5,0.05,42,151,0.99,3.27,0.52,10.1
7.3,0.19,0.49,15.55,0.06,50,134,1,3.42,0.36,9.1
8.1,0.3,0.49,12.3,0.05,50,144,1,3.09,0.57,10.2
7.3,0.19,0.49,15.55,0.06,50,134,1,3.42,0.36,9.1
7.5,0.24,0.49,9.4,0.05,50,149,1,3.17,0.59,10.5
6.4,0.22,0.49,7.5,0.05,42,151,0.99,3.27,0.52,10.1
7.8,0.21,0.49,1.2,0.04,20,99,0.99,3.05,0.28,12.1
7.1,0.3,0.49,1.6,0.05,31,100,0.99,3.4,0.59,10.2
6.9,0.26,0.49,1.6,0.06,39,166,1,3.65,0.52,9.4
7.6,0.31,0.49,3.95,0.04,27,131,0.99,3.08,0.67,12.8
6.4,0.42,0.74,12.8,0.08,48,209,1,3.12,0.58,9
8.2,0.29,0.49,1,0.04,29,118,0.99,3.24,0.36,10.9
7.9,0.33,0.28,31.6,0.05,35,176,1.01,3.15,0.38,8.8
6.6,0.46,0.49,7.4,0.05,19,184,1,3.11,0.38,9
